start_time,end_time,duration,class,frequency
01:50:23,01:50:24,00:00:01,idle,
01:50:29,01:50:31,00:00:02,9 Class 10 other,
01:50:31,01:50:36,00:00:05,2 Class 3 using github,
01:50:37,01:50:42,00:00:05,5 Class 6 coding in VSC,
01:50:42,01:50:49,00:00:06,idle,
01:50:49,01:50:51,00:00:02,9 Class 10 other,
01:51:00,01:51:04,00:00:04,2 Class 3 using github,
01:51:04,01:51:09,00:00:04,2 Class 3 using github,
01:51:09,01:51:14,00:00:05,5 Class 6 coding in VSC,
01:51:14,01:51:42,00:00:28,idle,
01:51:43,01:51:48,00:00:05,5 Class 6 coding in VSC,
01:51:48,01:51:50,00:00:02,idle,
01:51:51,01:51:56,00:00:05,5 Class 6 coding in VSC,
01:51:56,01:52:22,00:00:25,idle,
01:52:23,01:52:28,00:00:05,5 Class 6 coding in VSC,
01:52:28,01:53:43,00:01:15,idle,
01:53:44,01:53:46,00:00:02,9 Class 10 other,
01:53:46,01:53:51,00:00:05,0 Class 1 browsing the web,
01:53:51,01:54:51,00:01:00,idle,
01:54:53,01:54:58,00:00:05,4 Class 5 editing docs,
01:54:58,01:55:30,00:00:31,idle,
01:55:31,01:55:34,00:00:03,4 Class 5 editing docs,
01:55:35,01:55:37,00:00:02,0 Class 1 browsing the web,
01:55:37,01:55:40,00:00:02,0 Class 1 browsing the web,
01:55:44,01:55:46,00:00:02,0 Class 1 browsing the web,
01:55:46,01:55:51,00:00:05,4 Class 5 editing docs,
01:55:51,01:55:54,00:00:02,idle,
01:55:54,01:55:58,00:00:04,0 Class 1 browsing the web,
01:55:58,01:56:03,00:00:05,9 Class 10 other,
01:56:03,01:56:05,00:00:02,idle,
01:56:06,01:56:09,00:00:03,9 Class 10 other,
01:56:09,01:56:15,00:00:05,0 Class 1 browsing the web,
01:56:16,01:56:19,00:00:03,4 Class 5 editing docs,
01:56:19,01:56:24,00:00:05,0 Class 1 browsing the web,
01:56:24,01:56:34,00:00:10,idle,
01:56:36,01:56:39,00:00:03,9 Class 10 other,
01:56:41,01:56:46,00:00:04,0 Class 1 browsing the web,
01:56:46,01:56:49,00:00:03,9 Class 10 other,
01:56:51,01:56:53,00:00:02,0 Class 1 browsing the web,
01:56:54,01:56:59,00:00:05,9 Class 10 other,
01:56:59,01:57:01,00:00:01,idle,
01:57:02,01:57:05,00:00:02,5 Class 6 coding in VSC,
01:57:05,01:57:10,00:00:05,4 Class 5 editing docs,
01:57:10,02:04:31,00:07:21,idle,
02:04:31,02:04:35,00:00:03,3 Class 4 cmd command,
02:04:37,02:04:42,00:00:05,5 Class 6 coding in VSC,
02:04:42,02:05:22,00:00:40,idle,
02:05:22,02:05:24,00:00:02,4 Class 5 editing docs,
02:05:24,02:05:29,00:00:05,5 Class 6 coding in VSC,
02:05:29,02:06:00,00:00:31,idle,
02:06:00,02:06:05,00:00:05,5 Class 6 coding in VSC,
02:06:05,02:06:23,00:00:17,idle,
02:06:24,02:06:29,00:00:05,5 Class 6 coding in VSC,
02:06:29,02:07:04,00:00:34,idle,
02:07:04,02:07:08,00:00:04,2 Class 3 using github,
02:07:08,02:07:13,00:00:05,5 Class 6 coding in VSC,
02:07:13,02:07:20,00:00:07,idle,
02:07:21,02:07:26,00:00:05,5 Class 6 coding in VSC,
02:07:26,02:07:31,00:00:05,idle,
02:07:31,02:07:36,00:00:05,0 Class 1 browsing the web,
02:07:37,02:07:42,00:00:05,9 Class 10 other,
02:07:42,02:07:45,00:00:03,idle,
02:07:45,02:07:50,00:00:05,0 Class 1 browsing the web,
02:07:50,02:08:19,00:00:29,idle,
