start_time,end_time,duration,class,frequency
01:57:25,01:57:27,00:00:02,9 Class 10 other,
01:57:29,01:57:35,00:00:05,5 Class 6 coding in VSC,
01:57:37,01:57:42,00:00:05,5 Class 6 coding in VSC,
01:57:42,01:57:54,00:00:12,idle,
01:57:55,01:58:00,00:00:05,5 Class 6 coding in VSC,
01:58:00,01:58:33,00:00:33,idle,
01:58:36,01:58:38,00:00:02,0 Class 1 browsing the web,
01:58:38,01:58:43,00:00:05,0 Class 1 browsing the web,
01:58:43,01:58:44,00:00:01,idle,
01:58:46,01:58:49,00:00:02,0 Class 1 browsing the web,
01:58:49,01:58:51,00:00:02,5 Class 6 coding in VSC,
01:58:51,01:58:53,00:00:02,4 Class 5 editing docs,
01:58:53,01:58:58,00:00:05,0 Class 1 browsing the web,
01:58:58,01:59:00,00:00:01,idle,
01:59:00,01:59:04,00:00:04,2 Class 3 using github,
01:59:04,01:59:06,00:00:02,0 Class 1 browsing the web,
01:59:06,01:59:11,00:00:05,2 Class 3 using github,
01:59:11,01:59:13,00:00:02,idle,
01:59:13,01:59:18,00:00:04,5 Class 6 coding in VSC,
01:59:18,01:59:20,00:00:02,9 Class 10 other,
01:59:20,01:59:25,00:00:05,5 Class 6 coding in VSC,
01:59:25,01:59:30,00:00:05,idle,
01:59:32,01:59:34,00:00:02,4 Class 5 editing docs,
01:59:35,01:59:40,00:00:05,5 Class 6 coding in VSC,
01:59:40,01:59:44,00:00:03,idle,
01:59:45,01:59:49,00:00:03,4 Class 5 editing docs,
01:59:49,01:59:54,00:00:05,5 Class 6 coding in VSC,
01:59:54,01:59:57,00:00:03,idle,
01:59:58,02:00:03,00:00:05,5 Class 6 coding in VSC,
02:00:03,02:00:30,00:00:27,idle,
02:00:30,02:00:33,00:00:03,0 Class 1 browsing the web,
02:00:33,02:00:38,00:00:05,5 Class 6 coding in VSC,
02:00:38,02:01:09,00:00:31,idle,
02:01:09,02:01:11,00:00:02,0 Class 1 browsing the web,
02:01:11,02:01:16,00:00:05,5 Class 6 coding in VSC,
02:01:16,02:01:19,00:00:03,idle,
02:01:19,02:01:22,00:00:03,4 Class 5 editing docs,
02:01:22,02:01:27,00:00:05,0 Class 1 browsing the web,
02:01:28,02:01:33,00:00:05,0 Class 1 browsing the web,
02:01:33,02:01:35,00:00:02,idle,
02:01:37,02:01:42,00:00:05,5 Class 6 coding in VSC,
02:01:42,02:02:16,00:00:34,idle,
02:02:16,02:02:18,00:00:02,0 Class 1 browsing the web,
02:02:19,02:02:24,00:00:05,0 Class 1 browsing the web,
02:02:24,02:02:25,00:00:01,idle,
02:02:25,02:02:28,00:00:02,4 Class 5 editing docs,
02:02:28,02:02:31,00:00:03,0 Class 1 browsing the web,
02:02:31,02:02:35,00:00:03,4 Class 5 editing docs,
02:02:35,02:02:40,00:00:05,0 Class 1 browsing the web,
02:02:40,02:02:48,00:00:08,idle,
02:02:57,02:03:02,00:00:05,4 Class 5 editing docs,
02:03:02,02:03:05,00:00:03,idle,
02:03:05,02:03:07,00:00:02,9 Class 10 other,
