start_time,end_time,duration,class,frequency
01:27:27,01:27:52,00:00:25,idle,
01:27:52,01:27:54,00:00:02,10 Class 11 code reference,
01:27:54,01:27:58,00:00:04,0 Class 1 browsing the web,
01:27:59,01:28:04,00:00:05,5 Class 6 coding in VSC,
01:28:04,01:28:14,00:00:10,idle,
01:28:15,01:28:20,00:00:05,5 Class 6 coding in VSC,
01:28:20,01:28:29,00:00:09,idle,
01:28:30,01:28:33,00:00:03,0 Class 1 browsing the web,
01:28:33,01:28:38,00:00:05,5 Class 6 coding in VSC,
01:28:38,01:29:08,00:00:29,idle,
01:29:08,01:29:10,00:00:02,0 Class 1 browsing the web,
01:29:10,01:29:15,00:00:05,2 Class 3 using github,
01:29:15,01:29:33,00:00:18,idle,
01:29:33,01:29:38,00:00:05,11 Class 12 socials,
01:29:38,01:29:43,00:00:05,2 Class 3 using github,
01:29:43,01:30:27,00:00:43,idle,
01:30:27,01:30:32,00:00:05,5 Class 6 coding in VSC,
01:30:32,01:30:38,00:00:06,idle,
01:30:38,01:30:43,00:00:05,2 Class 3 using github,
01:30:43,01:31:21,00:00:38,idle,
01:31:22,01:31:24,00:00:02,2 Class 3 using github,
01:31:26,01:31:28,00:00:02,5 Class 6 coding in VSC,
01:31:29,01:31:34,00:00:05,5 Class 6 coding in VSC,
01:31:34,01:32:36,00:01:02,idle,
01:32:36,01:32:41,00:00:05,2 Class 3 using github,
01:32:41,01:32:42,00:00:01,idle,
01:32:42,01:32:47,00:00:05,5 Class 6 coding in VSC,
01:32:47,01:33:11,00:00:24,idle,
01:33:11,01:33:14,00:00:02,2 Class 3 using github,
01:33:14,01:33:19,00:00:05,5 Class 6 coding in VSC,
01:33:19,01:33:41,00:00:22,idle,
01:33:41,01:33:46,00:00:05,2 Class 3 using github,
01:33:46,01:34:31,00:00:45,idle,
01:34:33,01:34:38,00:00:05,5 Class 6 coding in VSC,
01:34:38,01:34:41,00:00:03,idle,
01:34:44,01:34:49,00:00:05,0 Class 1 browsing the web,
01:34:49,01:34:59,00:00:10,idle,
01:35:02,01:35:07,00:00:05,0 Class 1 browsing the web,
01:35:07,01:35:08,00:00:01,idle,
01:35:09,01:35:13,00:00:04,0 Class 1 browsing the web,
01:35:13,01:35:16,00:00:03,5 Class 6 coding in VSC,
01:35:19,01:35:23,00:00:04,1 Class 2 reading technical documentation,
01:35:23,01:35:28,00:00:05,5 Class 6 coding in VSC,
01:35:28,01:35:36,00:00:08,idle,
01:35:36,01:35:41,00:00:05,0 Class 1 browsing the web,
01:35:41,01:35:51,00:00:10,idle,
01:35:53,01:35:57,00:00:04,0 Class 1 browsing the web,
01:35:57,01:36:01,00:00:03,0 Class 1 browsing the web,
01:36:01,01:36:06,00:00:05,5 Class 6 coding in VSC,
01:36:06,01:37:09,00:01:02,idle,
01:37:10,01:37:14,00:00:03,7 Class 8 using file explorer,
01:37:14,01:37:19,00:00:04,7 Class 8 using file explorer,
01:37:19,01:37:24,00:00:05,7 Class 8 using file explorer,
01:37:24,01:37:26,00:00:02,idle,
01:37:27,01:37:29,00:00:02,0 Class 1 browsing the web,
01:37:29,01:37:34,00:00:05,7 Class 8 using file explorer,
01:37:34,01:37:47,00:00:13,idle,
01:37:47,01:37:49,00:00:02,5 Class 6 coding in VSC,
01:37:52,01:37:55,00:00:02,1 Class 2 reading technical documentation,
01:37:58,01:38:03,00:00:05,1 Class 2 reading technical documentation,
01:38:03,01:38:08,00:00:04,idle,
01:38:08,01:38:10,00:00:02,5 Class 6 coding in VSC,
01:38:10,01:38:15,00:00:05,5 Class 6 coding in VSC,
01:38:15,01:38:18,00:00:02,idle,
01:38:19,01:38:21,00:00:02,5 Class 6 coding in VSC,
01:38:22,01:38:24,00:00:02,5 Class 6 coding in VSC,
01:38:26,01:38:31,00:00:05,5 Class 6 coding in VSC,
01:38:31,01:50:24,00:11:52,idle,
01:50:29,01:50:33,00:00:04,5 Class 6 coding in VSC,
01:50:33,01:50:36,00:00:02,0 Class 1 browsing the web,
01:50:39,01:50:43,00:00:03,2 Class 3 using github,
01:50:43,01:50:48,00:00:05,0 Class 1 browsing the web,
01:50:48,01:50:51,00:00:03,idle,
01:50:51,01:50:56,00:00:05,1 Class 2 reading technical documentation,
01:50:56,01:50:59,00:00:03,idle,
01:51:05,01:51:10,00:00:05,0 Class 1 browsing the web,
01:51:10,01:57:04,00:05:54,idle,
01:57:04,01:57:10,00:00:05,4 Class 5 editing docs,
01:57:10,01:57:12,00:00:02,0 Class 1 browsing the web,
01:57:12,01:57:17,00:00:05,1 Class 2 reading technical documentation,
01:57:17,01:57:25,00:00:08,idle,
01:57:25,01:57:30,00:00:05,0 Class 1 browsing the web,
01:57:30,01:58:23,00:00:53,idle,
01:58:25,01:58:30,00:00:05,0 Class 1 browsing the web,
01:58:30,01:58:37,00:00:07,idle,
01:58:37,01:58:42,00:00:05,2 Class 3 using github,
01:58:42,01:59:49,00:01:07,idle,
01:59:49,01:59:53,00:00:03,4 Class 5 editing docs,
01:59:53,01:59:58,00:00:05,0 Class 1 browsing the web,
01:59:58,02:00:03,00:00:05,4 Class 5 editing docs,
02:00:03,02:00:08,00:00:05,0 Class 1 browsing the web,
02:00:08,02:00:11,00:00:02,idle,
02:00:11,02:00:16,00:00:05,1 Class 2 reading technical documentation,
02:00:16,02:00:26,00:00:10,idle,
02:00:27,02:00:32,00:00:05,1 Class 2 reading technical documentation,
02:00:33,02:00:38,00:00:05,0 Class 1 browsing the web,
02:00:38,02:00:58,00:00:19,idle,
02:00:58,02:01:01,00:00:03,4 Class 5 editing docs,
02:01:01,02:01:06,00:00:05,0 Class 1 browsing the web,
02:01:06,02:02:40,00:01:34,idle,
02:02:41,02:02:45,00:00:04,0 Class 1 browsing the web,
02:02:46,02:02:51,00:00:05,0 Class 1 browsing the web,
02:02:51,02:03:59,00:01:07,idle,
02:03:59,02:04:01,00:00:02,1 Class 2 reading technical documentation,
02:04:01,02:04:05,00:00:03,2 Class 3 using github,
02:04:05,02:04:10,00:00:05,2 Class 3 using github,
02:04:10,02:04:24,00:00:13,idle,
02:04:24,02:04:26,00:00:02,0 Class 1 browsing the web,
02:04:27,02:04:32,00:00:05,0 Class 1 browsing the web,
02:04:32,02:05:01,00:00:29,idle,
02:05:01,02:05:05,00:00:04,1 Class 2 reading technical documentation,
02:05:08,02:05:13,00:00:05,0 Class 1 browsing the web,
02:05:13,02:05:50,00:00:37,idle,
02:05:51,02:05:56,00:00:05,0 Class 1 browsing the web,
02:05:56,02:06:04,00:00:08,idle,
02:06:04,02:06:09,00:00:05,0 Class 1 browsing the web,
02:06:09,02:06:21,00:00:12,idle,
02:06:21,02:06:26,00:00:05,9 Class 10 other,
02:06:26,02:06:27,00:00:01,idle,
02:06:30,02:06:35,00:00:05,0 Class 1 browsing the web,
02:06:35,02:06:54,00:00:18,idle,
02:06:55,02:07:00,00:00:05,0 Class 1 browsing the web,
02:07:00,02:07:19,00:00:19,idle,
02:07:20,02:07:22,00:00:02,0 Class 1 browsing the web,
02:07:22,02:07:27,00:00:05,9 Class 10 other,
02:07:27,02:07:28,00:00:01,idle,
02:07:28,02:07:33,00:00:05,4 Class 5 editing docs,
02:07:33,02:07:36,00:00:03,idle,
02:07:37,02:07:39,00:00:02,4 Class 5 editing docs,
02:07:39,02:07:44,00:00:05,0 Class 1 browsing the web,
02:07:44,02:07:57,00:00:12,idle,
02:07:57,02:08:02,00:00:05,4 Class 5 editing docs,
02:08:02,02:08:09,00:00:07,idle,
02:08:09,02:08:14,00:00:05,4 Class 5 editing docs,
02:08:14,02:08:22,00:00:08,idle,
02:08:22,02:08:26,00:00:03,2 Class 3 using github,
02:08:27,02:08:29,00:00:02,5 Class 6 coding in VSC,
02:08:29,02:08:34,00:00:05,0 Class 1 browsing the web,
02:08:34,02:09:12,00:00:38,idle,
02:09:14,02:09:19,00:00:05,0 Class 1 browsing the web,
02:09:19,02:09:38,00:00:19,idle,
02:09:39,02:09:44,00:00:05,0 Class 1 browsing the web,
02:09:44,02:09:49,00:00:04,idle,
02:09:49,02:09:54,00:00:05,0 Class 1 browsing the web,
02:09:54,02:09:58,00:00:03,idle,
02:09:58,02:10:00,00:00:02,3 Class 4 cmd command,
02:10:00,02:10:02,00:00:02,0 Class 1 browsing the web,
02:10:06,02:10:11,00:00:05,0 Class 1 browsing the web,
02:10:11,02:10:16,00:00:05,0 Class 1 browsing the web,
02:10:16,02:10:37,00:00:20,idle,
02:10:37,02:10:40,00:00:02,0 Class 1 browsing the web,
02:10:42,02:10:47,00:00:05,0 Class 1 browsing the web,
02:10:47,02:10:49,00:00:02,idle,
02:10:49,02:10:54,00:00:05,4 Class 5 editing docs,
02:10:54,02:10:59,00:00:04,0 Class 1 browsing the web,
02:10:59,02:11:04,00:00:05,4 Class 5 editing docs,
02:11:04,02:11:21,00:00:17,idle,
02:11:21,02:11:26,00:00:05,0 Class 1 browsing the web,
02:11:26,02:11:49,00:00:22,idle,
02:11:49,02:11:51,00:00:02,4 Class 5 editing docs,
02:11:51,02:11:54,00:00:02,0 Class 1 browsing the web,
02:11:55,02:11:57,00:00:02,4 Class 5 editing docs,
02:11:57,02:12:02,00:00:05,3 Class 4 cmd command,
02:12:02,02:12:18,00:00:16,idle,
02:12:18,02:12:23,00:00:05,4 Class 5 editing docs,
02:12:23,02:12:33,00:00:10,idle,
02:12:36,02:12:38,00:00:02,4 Class 5 editing docs,
02:12:38,02:12:41,00:00:03,0 Class 1 browsing the web,
02:12:43,02:12:45,00:00:02,0 Class 1 browsing the web,
02:12:45,02:12:50,00:00:05,4 Class 5 editing docs,
02:12:50,02:13:01,00:00:10,idle,
02:13:01,02:13:06,00:00:05,0 Class 1 browsing the web,
02:13:06,02:13:07,00:00:01,idle,
02:13:09,02:13:14,00:00:05,3 Class 4 cmd command,
02:13:14,02:13:45,00:00:31,idle,
02:13:48,02:13:51,00:00:03,4 Class 5 editing docs,
02:13:52,02:13:57,00:00:05,0 Class 1 browsing the web,
02:13:57,02:13:58,00:00:01,idle,
02:14:00,02:14:05,00:00:05,0 Class 1 browsing the web,
02:14:05,02:14:18,00:00:13,idle,
02:14:20,02:14:25,00:00:05,4 Class 5 editing docs,
02:14:26,02:14:31,00:00:05,6 Class 7 watching YT,
02:14:31,02:14:32,00:00:01,idle,
02:14:32,02:14:37,00:00:05,4 Class 5 editing docs,
02:14:37,02:14:43,00:00:06,idle,
02:14:43,02:14:46,00:00:02,1 Class 2 reading technical documentation,
02:14:47,02:14:52,00:00:05,4 Class 5 editing docs,
02:14:52,02:15:02,00:00:10,idle,
02:15:04,02:15:07,00:00:03,0 Class 1 browsing the web,
02:15:08,02:15:13,00:00:05,0 Class 1 browsing the web,
02:15:13,02:15:19,00:00:06,idle,
02:15:19,02:15:24,00:00:05,3 Class 4 cmd command,
02:15:24,02:15:51,00:00:27,idle,
02:15:51,02:15:54,00:00:03,0 Class 1 browsing the web,
02:15:54,02:15:59,00:00:05,4 Class 5 editing docs,
02:15:59,02:17:02,00:01:03,idle,
02:17:03,02:17:08,00:00:05,0 Class 1 browsing the web,
02:17:08,02:17:20,00:00:11,idle,
02:17:20,02:17:25,00:00:04,0 Class 1 browsing the web,
02:17:25,02:17:28,00:00:02,3 Class 4 cmd command,
02:17:28,02:17:33,00:00:05,0 Class 1 browsing the web,
02:17:33,02:18:07,00:00:34,idle,
02:18:07,02:18:12,00:00:05,4 Class 5 editing docs,
02:18:12,02:18:24,00:00:12,idle,
02:18:24,02:18:29,00:00:05,6 Class 7 watching YT,
02:18:29,02:18:34,00:00:05,idle,
02:18:34,02:18:39,00:00:05,4 Class 5 editing docs,
02:18:39,02:18:47,00:00:08,idle,
02:18:47,02:18:52,00:00:05,0 Class 1 browsing the web,
02:18:52,02:18:53,00:00:01,idle,
02:18:54,02:19:00,00:00:05,0 Class 1 browsing the web,
02:19:00,02:19:04,00:00:03,0 Class 1 browsing the web,
02:19:10,02:19:15,00:00:04,3 Class 4 cmd command,
02:19:15,02:19:20,00:00:05,3 Class 4 cmd command,
02:19:20,02:19:22,00:00:02,idle,
02:19:24,02:19:26,00:00:02,0 Class 1 browsing the web,
02:19:29,02:19:34,00:00:05,3 Class 4 cmd command,
02:19:34,02:19:43,00:00:09,idle,
02:19:43,02:19:45,00:00:02,4 Class 5 editing docs,
02:19:45,02:19:48,00:00:02,4 Class 5 editing docs,
02:19:48,02:19:53,00:00:05,3 Class 4 cmd command,
02:19:55,02:20:01,00:00:05,4 Class 5 editing docs,
02:20:02,02:20:05,00:00:02,4 Class 5 editing docs,
02:20:05,02:20:10,00:00:05,0 Class 1 browsing the web,
02:20:10,02:45:22,00:25:11,idle,
02:45:23,02:45:25,00:00:02,3 Class 4 cmd command,
02:45:26,02:45:31,00:00:05,4 Class 5 editing docs,
02:45:31,02:45:32,00:00:01,idle,
02:45:34,02:45:39,00:00:05,0 Class 1 browsing the web,
02:45:39,02:45:55,00:00:16,idle,
02:45:55,02:46:00,00:00:05,4 Class 5 editing docs,
02:46:00,02:46:07,00:00:06,idle,
02:46:07,02:46:12,00:00:05,0 Class 1 browsing the web,
02:46:12,02:46:34,00:00:22,idle,
02:46:34,02:46:39,00:00:05,4 Class 5 editing docs,
02:46:39,02:47:39,00:01:00,idle,
02:47:39,02:47:42,00:00:02,0 Class 1 browsing the web,
02:47:42,02:47:45,00:00:02,0 Class 1 browsing the web,
02:47:45,02:47:49,00:00:03,0 Class 1 browsing the web,
02:47:49,02:47:53,00:00:03,0 Class 1 browsing the web,
02:47:54,02:47:57,00:00:03,4 Class 5 editing docs,
02:47:57,02:48:02,00:00:05,0 Class 1 browsing the web,
02:48:02,02:48:04,00:00:02,idle,
02:48:06,02:48:08,00:00:02,0 Class 1 browsing the web,
02:48:08,02:48:10,00:00:02,3 Class 4 cmd command,
02:48:12,02:48:17,00:00:05,0 Class 1 browsing the web,
02:48:17,02:48:18,00:00:01,idle,
02:48:19,02:48:24,00:00:05,0 Class 1 browsing the web,
02:48:24,02:48:51,00:00:27,idle,
02:48:51,02:48:56,00:00:05,4 Class 5 editing docs,
02:48:56,02:48:57,00:00:01,idle,
02:49:08,02:49:13,00:00:05,0 Class 1 browsing the web,
02:49:13,02:49:23,00:00:10,idle,
02:49:25,02:49:30,00:00:05,0 Class 1 browsing the web,
02:49:30,02:49:54,00:00:24,idle,
02:49:54,02:49:57,00:00:02,4 Class 5 editing docs,
02:49:57,02:50:02,00:00:05,0 Class 1 browsing the web,
02:50:02,02:50:04,00:00:02,idle,
02:50:04,02:50:09,00:00:05,1 Class 2 reading technical documentation,
02:50:09,02:50:13,00:00:04,idle,
02:50:15,02:50:17,00:00:02,1 Class 2 reading technical documentation,
02:50:19,02:50:21,00:00:02,1 Class 2 reading technical documentation,
02:50:21,02:50:26,00:00:05,0 Class 1 browsing the web,
02:50:26,02:50:34,00:00:08,idle,
02:50:35,02:50:40,00:00:05,0 Class 1 browsing the web,
02:50:40,02:50:45,00:00:05,10 Class 11 code reference,
02:50:45,02:52:08,00:01:23,idle,
02:52:10,02:52:15,00:00:05,4 Class 5 editing docs,
02:52:15,02:52:30,00:00:14,idle,
02:52:30,02:52:35,00:00:05,0 Class 1 browsing the web,
02:52:35,02:52:36,00:00:01,idle,
02:52:37,02:52:42,00:00:05,0 Class 1 browsing the web,
02:52:42,02:53:22,00:00:39,idle,
02:53:23,02:53:25,00:00:02,4 Class 5 editing docs,
02:53:25,02:53:28,00:00:02,0 Class 1 browsing the web,
02:53:28,02:53:30,00:00:02,4 Class 5 editing docs,
02:53:30,02:53:35,00:00:05,0 Class 1 browsing the web,
02:53:35,02:53:53,00:00:18,idle,
02:53:53,02:53:58,00:00:05,10 Class 11 code reference,
02:53:58,02:54:28,00:00:29,idle,
02:54:28,02:54:31,00:00:03,0 Class 1 browsing the web,
02:54:32,02:54:34,00:00:02,4 Class 5 editing docs,
02:54:34,02:54:39,00:00:05,0 Class 1 browsing the web,
02:54:39,02:54:52,00:00:12,idle,
02:54:54,02:54:57,00:00:03,9 Class 10 other,
02:54:59,02:55:04,00:00:05,4 Class 5 editing docs,
02:55:04,02:55:05,00:00:01,idle,
02:55:07,02:55:09,00:00:02,4 Class 5 editing docs,
02:55:09,02:55:13,00:00:03,2 Class 3 using github,
02:55:13,02:55:18,00:00:05,4 Class 5 editing docs,
02:55:18,02:55:24,00:00:06,idle,
02:55:26,02:55:32,00:00:05,0 Class 1 browsing the web,
02:55:39,02:55:41,00:00:02,0 Class 1 browsing the web,
02:55:43,02:55:48,00:00:05,0 Class 1 browsing the web,
02:55:48,02:56:14,00:00:26,idle,
02:56:17,02:56:22,00:00:05,0 Class 1 browsing the web,
