start_time,end_time,duration,class,frequency
02:12:12,02:17:44,00:05:32,idle,
02:17:44,02:17:47,00:00:03,2 Class 3 using github,
02:17:47,02:17:52,00:00:05,0 Class 1 browsing the web,
02:17:52,02:17:55,00:00:03,idle,
02:17:57,02:18:02,00:00:05,0 Class 1 browsing the web,
02:18:02,02:18:08,00:00:06,idle,
02:18:08,02:18:13,00:00:05,1 Class 2 reading technical documentation,
02:18:13,02:18:14,00:00:01,idle,
02:18:14,02:18:16,00:00:02,0 Class 1 browsing the web,
02:18:16,02:18:21,00:00:05,2 Class 3 using github,
02:18:21,02:18:23,00:00:01,idle,
02:18:23,02:18:25,00:00:02,1 Class 2 reading technical documentation,
02:18:25,02:18:27,00:00:02,0 Class 1 browsing the web,
02:18:31,02:18:36,00:00:05,0 Class 1 browsing the web,
02:18:37,02:18:42,00:00:05,2 Class 3 using github,
02:18:42,02:18:44,00:00:02,idle,
02:18:46,02:18:49,00:00:02,9 Class 10 other,
02:18:50,02:18:52,00:00:02,0 Class 1 browsing the web,
02:18:53,02:18:58,00:00:05,2 Class 3 using github,
02:18:58,02:18:59,00:00:01,idle,
02:19:01,02:19:05,00:00:03,9 Class 10 other,
02:19:06,02:19:11,00:00:05,2 Class 3 using github,
02:19:11,02:19:30,00:00:19,idle,
02:19:30,02:19:33,00:00:02,0 Class 1 browsing the web,
02:19:33,02:19:38,00:00:05,2 Class 3 using github,
02:19:38,02:20:06,00:00:28,idle,
02:20:07,02:20:11,00:00:04,2 Class 3 using github,
02:20:13,02:20:17,00:00:04,0 Class 1 browsing the web,
02:20:18,02:20:23,00:00:05,0 Class 1 browsing the web,
02:20:23,02:20:25,00:00:02,idle,
02:20:26,02:20:28,00:00:02,2 Class 3 using github,
02:20:30,02:20:35,00:00:05,0 Class 1 browsing the web,
02:20:35,02:20:53,00:00:17,idle,
02:20:53,02:20:58,00:00:05,10 Class 11 code reference,
02:20:58,02:21:03,00:00:05,0 Class 1 browsing the web,
02:21:03,02:21:16,00:00:13,idle,
02:21:16,02:21:21,00:00:05,9 Class 10 other,
02:21:21,02:21:22,00:00:01,idle,
02:21:22,02:21:28,00:00:05,5 Class 6 coding in VSC,
02:21:28,02:21:30,00:00:02,0 Class 1 browsing the web,
02:21:31,02:21:36,00:00:05,0 Class 1 browsing the web,
02:21:36,02:24:13,00:02:37,idle,
02:24:14,02:24:16,00:00:02,5 Class 6 coding in VSC,
02:24:16,02:24:21,00:00:05,0 Class 1 browsing the web,
02:24:21,02:24:22,00:00:01,idle,
02:24:28,02:24:33,00:00:05,0 Class 1 browsing the web,
02:24:35,02:24:40,00:00:05,0 Class 1 browsing the web,
02:24:40,02:24:54,00:00:14,idle,
02:24:56,02:25:00,00:00:04,0 Class 1 browsing the web,
02:25:00,02:25:02,00:00:02,4 Class 5 editing docs,
02:25:02,02:25:07,00:00:05,9 Class 10 other,
02:25:07,02:25:10,00:00:03,idle,
02:25:10,02:25:12,00:00:02,0 Class 1 browsing the web,
02:25:12,02:25:17,00:00:05,5 Class 6 coding in VSC,
02:25:17,02:25:20,00:00:02,idle,
02:25:22,02:25:26,00:00:04,9 Class 10 other,
02:25:26,02:25:31,00:00:05,4 Class 5 editing docs,
02:25:31,02:25:43,00:00:12,idle,
02:25:43,02:25:46,00:00:02,5 Class 6 coding in VSC,
02:25:46,02:25:48,00:00:02,4 Class 5 editing docs,
02:25:50,02:25:52,00:00:02,2 Class 3 using github,
02:25:54,02:25:58,00:00:04,2 Class 3 using github,
02:25:58,02:26:03,00:00:05,0 Class 1 browsing the web,
02:26:03,02:26:06,00:00:03,idle,
02:26:06,02:26:11,00:00:05,2 Class 3 using github,
02:26:11,02:26:32,00:00:21,idle,
02:26:32,02:26:37,00:00:04,0 Class 1 browsing the web,
02:26:37,02:26:39,00:00:02,4 Class 5 editing docs,
02:26:39,02:26:44,00:00:05,0 Class 1 browsing the web,
02:26:44,02:27:40,00:00:56,idle,
02:27:40,02:27:45,00:00:05,0 Class 1 browsing the web,
02:27:45,02:32:39,00:04:54,idle,
02:32:40,02:32:42,00:00:02,0 Class 1 browsing the web,
02:32:43,02:32:45,00:00:02,0 Class 1 browsing the web,
02:32:45,02:32:49,00:00:04,2 Class 3 using github,
