start_time,end_time,duration,class,frequency
01:35:09,01:35:16,00:00:06,idle,
01:35:16,01:35:21,00:00:05,5 Class 6 coding in VSC,
01:35:21,01:36:00,00:00:39,idle,
01:36:00,01:36:03,00:00:02,0 Class 1 browsing the web,
01:36:04,01:36:09,00:00:05,5 Class 6 coding in VSC,
01:36:09,01:36:21,00:00:12,idle,
01:36:21,01:36:24,00:00:02,2 Class 3 using github,
01:36:24,01:36:29,00:00:05,5 Class 6 coding in VSC,
01:36:29,01:36:34,00:00:04,idle,
01:36:34,01:36:37,00:00:03,0 Class 1 browsing the web,
01:36:38,01:36:42,00:00:03,0 Class 1 browsing the web,
01:36:42,01:36:47,00:00:05,5 Class 6 coding in VSC,
01:36:47,01:37:06,00:00:19,idle,
01:37:06,01:37:11,00:00:05,0 Class 1 browsing the web,
01:37:11,01:37:13,00:00:01,idle,
01:37:13,01:37:15,00:00:02,5 Class 6 coding in VSC,
01:37:15,01:37:20,00:00:05,0 Class 1 browsing the web,
01:37:20,01:37:31,00:00:11,idle,
01:37:31,01:37:35,00:00:03,9 Class 10 other,
01:37:36,01:37:41,00:00:05,5 Class 6 coding in VSC,
01:37:41,01:37:46,00:00:05,idle,
01:37:47,01:37:52,00:00:05,2 Class 3 using github,
01:37:52,01:39:42,00:01:50,idle,
01:39:42,01:39:47,00:00:05,3 Class 4 cmd command,
01:39:47,02:12:19,00:32:31,idle,
02:12:19,02:12:24,00:00:05,9 Class 10 other,
02:12:24,02:13:43,00:01:19,idle,
02:13:43,02:13:48,00:00:05,3 Class 4 cmd command,
02:13:48,02:13:51,00:00:03,idle,
02:13:51,02:13:56,00:00:05,0 Class 1 browsing the web,
02:13:56,02:14:37,00:00:40,idle,
02:14:37,02:14:42,00:00:05,0 Class 1 browsing the web,
02:14:42,02:16:09,00:01:27,idle,
02:16:09,02:16:14,00:00:05,9 Class 10 other,
02:16:14,02:16:21,00:00:07,idle,
02:16:23,02:16:25,00:00:02,9 Class 10 other,
02:16:28,02:16:33,00:00:05,0 Class 1 browsing the web,
02:16:33,02:16:40,00:00:07,idle,
