start_time,end_time,duration,class,frequency
01:37:20,01:37:22,00:00:02,8 Class 9 preview output,
01:37:22,01:37:25,00:00:03,8 Class 9 preview output,
01:37:27,01:37:32,00:00:05,5 Class 6 coding in VSC,
01:37:32,01:38:19,00:00:47,idle,
01:38:20,01:38:25,00:00:05,6 Class 7 watching YT,
01:38:25,01:38:26,00:00:01,idle,
01:38:29,01:38:34,00:00:05,2 Class 3 using github,
01:38:34,01:38:46,00:00:12,idle,
01:38:46,01:38:48,00:00:02,0 Class 1 browsing the web,
01:38:48,01:38:53,00:00:05,2 Class 3 using github,
01:38:53,01:38:59,00:00:06,idle,
01:39:01,01:39:05,00:00:04,12 Class 13 split window,
01:39:05,01:39:10,00:00:05,2 Class 3 using github,
01:39:10,01:39:39,00:00:28,idle,
01:39:39,01:39:44,00:00:05,6 Class 7 watching YT,
01:39:44,01:43:05,00:03:21,idle,
01:43:05,01:43:10,00:00:05,9 Class 10 other,
01:43:10,01:44:11,00:01:01,idle,
01:44:11,01:44:16,00:00:05,12 Class 13 split window,
01:44:16,01:44:19,00:00:02,idle,
01:44:19,01:44:24,00:00:05,9 Class 10 other,
01:44:24,01:44:28,00:00:04,idle,
01:44:28,01:44:33,00:00:05,12 Class 13 split window,
01:44:33,01:44:44,00:00:11,idle,
01:44:44,01:44:49,00:00:05,2 Class 3 using github,
01:44:49,01:45:04,00:00:15,idle,
01:45:04,01:45:09,00:00:05,0 Class 1 browsing the web,
01:45:09,01:45:18,00:00:09,idle,
01:45:20,01:45:25,00:00:05,0 Class 1 browsing the web,
01:45:28,01:45:33,00:00:05,2 Class 3 using github,
01:45:33,01:46:03,00:00:30,idle,
01:46:04,01:46:06,00:00:02,5 Class 6 coding in VSC,
01:46:07,01:46:11,00:00:04,2 Class 3 using github,
01:46:11,01:46:13,00:00:02,4 Class 5 editing docs,
01:46:18,01:46:21,00:00:03,2 Class 3 using github,
01:46:21,01:46:24,00:00:03,0 Class 1 browsing the web,
01:46:24,01:46:28,00:00:04,2 Class 3 using github,
01:46:28,01:46:32,00:00:04,5 Class 6 coding in VSC,
01:46:32,01:46:37,00:00:04,2 Class 3 using github,
01:46:37,01:46:42,00:00:05,5 Class 6 coding in VSC,
01:46:42,01:49:18,00:02:36,idle,
01:49:18,01:49:23,00:00:05,9 Class 10 other,
01:49:23,01:49:28,00:00:04,idle,
01:49:28,01:49:33,00:00:05,2 Class 3 using github,
01:49:33,01:50:28,00:00:55,idle,
01:50:28,01:50:30,00:00:02,6 Class 7 watching YT,
01:50:31,01:50:35,00:00:03,6 Class 7 watching YT,
01:50:35,01:50:40,00:00:04,2 Class 3 using github,
01:50:40,01:50:45,00:00:05,0 Class 1 browsing the web,
01:50:45,01:51:11,00:00:26,idle,
01:51:14,01:51:20,00:00:05,2 Class 3 using github,
01:51:21,01:51:26,00:00:05,2 Class 3 using github,
01:51:26,01:51:50,00:00:24,idle,
01:51:51,01:51:56,00:00:05,2 Class 3 using github,
01:51:56,01:52:04,00:00:07,idle,
01:52:05,01:52:10,00:00:05,0 Class 1 browsing the web,
01:52:10,01:52:15,00:00:04,idle,
01:52:18,01:52:20,00:00:02,2 Class 3 using github,
01:52:20,01:52:23,00:00:02,7 Class 8 using file explorer,
01:52:23,01:52:28,00:00:05,7 Class 8 using file explorer,
01:52:28,01:52:38,00:00:09,idle,
01:52:38,01:52:43,00:00:05,7 Class 8 using file explorer,
01:52:43,01:52:49,00:00:06,idle,
01:52:51,01:52:53,00:00:02,7 Class 8 using file explorer,
01:52:53,01:52:58,00:00:05,2 Class 3 using github,
01:52:58,01:53:08,00:00:10,idle,
01:53:08,01:53:12,00:00:04,2 Class 3 using github,
01:53:12,01:53:17,00:00:05,4 Class 5 editing docs,
01:53:17,01:53:25,00:00:07,idle,
01:53:25,01:53:30,00:00:05,6 Class 7 watching YT,
01:53:30,01:53:39,00:00:09,idle,
01:53:39,01:53:44,00:00:05,0 Class 1 browsing the web,
01:53:44,01:54:04,00:00:20,idle,
01:54:05,01:54:10,00:00:05,0 Class 1 browsing the web,
01:54:10,01:55:06,00:00:55,idle,
01:55:08,01:55:11,00:00:03,10 Class 11 code reference,
01:55:12,01:55:17,00:00:05,10 Class 11 code reference,
01:55:17,01:55:30,00:00:13,idle,
01:55:30,01:55:34,00:00:04,9 Class 10 other,
01:55:34,01:55:38,00:00:04,10 Class 11 code reference,
01:55:38,01:55:41,00:00:02,10 Class 11 code reference,
01:55:41,01:55:46,00:00:05,9 Class 10 other,
01:55:46,01:55:51,00:00:05,10 Class 11 code reference,
01:55:51,01:55:58,00:00:07,idle,
01:55:59,01:56:04,00:00:05,10 Class 11 code reference,
01:56:04,01:56:07,00:00:03,idle,
01:56:10,01:56:14,00:00:03,10 Class 11 code reference,
01:56:14,01:56:19,00:00:05,0 Class 1 browsing the web,
01:56:19,01:56:27,00:00:08,idle,
01:56:27,01:56:32,00:00:05,10 Class 11 code reference,
01:56:32,01:57:03,00:00:31,idle,
01:57:04,01:57:06,00:00:02,10 Class 11 code reference,
01:57:06,01:57:11,00:00:05,0 Class 1 browsing the web,
01:57:11,01:58:24,00:01:12,idle,
01:58:24,01:58:27,00:00:03,5 Class 6 coding in VSC,
01:58:29,01:58:34,00:00:05,5 Class 6 coding in VSC,
01:58:34,01:59:22,00:00:48,idle,
01:59:22,01:59:26,00:00:04,0 Class 1 browsing the web,
01:59:28,01:59:32,00:00:04,12 Class 13 split window,
01:59:33,01:59:36,00:00:03,12 Class 13 split window,
01:59:36,01:59:41,00:00:05,0 Class 1 browsing the web,
01:59:41,02:00:35,00:00:54,idle,
02:00:36,02:00:41,00:00:05,0 Class 1 browsing the web,
02:00:41,02:00:51,00:00:10,idle,
02:00:51,02:00:56,00:00:05,2 Class 3 using github,
02:00:56,02:01:03,00:00:06,idle,
02:01:06,02:01:11,00:00:05,0 Class 1 browsing the web,
02:01:11,02:01:14,00:00:02,idle,
02:01:14,02:01:19,00:00:05,2 Class 3 using github,
02:01:19,02:01:20,00:00:01,idle,
02:01:20,02:01:25,00:00:05,0 Class 1 browsing the web,
02:01:25,02:01:35,00:00:09,idle,
02:01:35,02:01:40,00:00:05,4 Class 5 editing docs,
02:01:40,02:01:51,00:00:11,idle,
